ventureid,data,YEARDEP,YEARAF,SLAXIMP,SLAMIMP,length_in_days,numberofvoyages,DATEDEP,DATEDEP1,DATEDEP2,DATEDEP3,DATEDEP4,DATEDEP5,DATEDEP6,DATEDEP7,DATEEND,DATEEND1,DATEEND2,DATEEND3,DATEEND4,DATEEND5,DATEEND6,DATEEND7,crowd,TONMOD,VYMRTRAT,FATEcol,typeofventure,retranscriber,perspectiveofsource,nationality,source,dateofprimarysource_str,nameoftheship,nameofthecaptain,nameofinvestor,nameofoutfitter,internalcrossref,voyageidintstd,placeofoutfitting,placeofpurchase,placeofdisembarkation,datedepartureportofoutfitt_str,datetradebeganinafrica_str,dateofdeparturefromafrica_str,datevesselarrivedwithenslave_str,datereturnportofoutfitting_str,numberofenslavedpurchased,numberofenslavedsold,shareoftheship,completedataonoutlays,completedataonreturns,profitsreportedinsource,variousremarks,departurefromportofoutfitt,dateofdeparturefromportofoutfitt,primarysource,dateofprimarysource,tradebeganinafrica,datetradebeganinafrica,departurefromafrica,dateofdeparturefromafrica,vesselarrivedwithenslave,datevesselarrivedwithenslave,returntoportofoutfitting,dateofreturntoportofoutfitting,yearofdeparturefromportofoutfit,yearofprimarysource,yeartradebeganinafrica,yearofdeparturefromafrica,yearvesselarrivedwithslaves,yearofreturntoportofoutfitting,yearmin,YEARAF_own,VOYAGEID,nationality_num,ln_SLAXIMP,MORTALITY,period,expenditure,discount,return,costonreturn,totalgrossexp,totaldisc,totalgrossreturn,totalcostonreturn,totalnetexp,totalnetreturn,profit
NR036,1,1773,1774,197,167.5,440.5,2,10/07/1773,-5885740974080,-5876928217088,,,,,,02/17/1775,-5833900949504,-5852649488384,,,,,,1.3465482,146.3,.14974619,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Dalrymple & Swift,,"Davenport, William",William Davenport,,91987 / 91792,,Calabar,,,,,,,,,.25,yes,with estimates,0,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91987 / 91792,English,5.2832036,.14974619,1751-1775,0,0,105,0,2765,0,2451,0,2765,2451,-.11356239
NR037,2,1774,1775,294,248,454.5,2,05/29/1774,-5864140832768,-5856710623232,,,,,,10/14/1775,-5813251342336,-5829062295552,,,,,,2.1227269,137.3,.15646258,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Lord Cassils & May,,"Davenport, William",Robert Kennedy,,92543 / 91865,,Calabar,,,,,,,,,.125,yes,yes,-0.54,,,,,,,,,,,,,,,,,,,,,,92543 / 91865,English,5.6835799,.15646258,1751-1775,77,0,,0,1322,0,608,0,1322,608,-.5400908
NR038,1,1775,1776,239.5,217.5,379,2,08/01/1775,-5824137658368,-5819645034496,,,,,,08/30/1776,-5785517031424,-5792774225920,,,,,,1.6370472,146.3,.091858037,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Dalrymple & Swift,,"Davenport, William",William Davenport,,91988 / 91793,,Calabar,,,,,,,,,.25,with estimates,with estimates,0.19,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91988 / 91793,English,5.4785533,.091858037,1776-1800,105,0,,0,2497,0,3094.75,0,2497,3094.75,.23938726
NR040,1,1776,1776.5,236.5,201.5,,2,09/22/1776,,-5783529455616,,,,,,07/15/1777,,-5757955211264,,,,,,1.202208,209.3,.14799154,Original goal thwarted after disembarking enslaved people,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Hector & Swift,,"Davenport, William",William Davenport,,91576 / 91794,,Calabar,,,,,,,,,.25,yes,with estimates,0.3,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91576 / 91794,English,5.4659481,.14799154,1776-1800,0,0,79,0,2557,0,3332,0,2557,3332,.30308956
NR041,1,1777,1778,246,207,,2,09/18/1777,-5761497825280,-5752339038208,,,,,,07/03/1778,-5727455805440,,,,,,,1.6814764,146.3,.15853658,Original goal thwarted after disembarking enslaved people,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Dalrymple & Swift,,"Davenport, William",William Davenport,,92589 / 92728,,Calabar,,,,,,,,,.25,yes,with estimates,0.54,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,92589 / 92728,English,5.5053315,.15853658,1776-1800,0,0,255,0,2703,0,4238,0,2703,4238,.56788754
NR042,1,1784,1785,285,261,401,2,05/10/1784,-5542732890112,-5542732890112,,,,,,08/08/1785,-5503420727296,-5512752005120,,,,,,1.3798044,256.15,.08421053,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Perseverance & Oronoko,,"Davenport, William",Thomas Earle,,83063 / 82973,,Calabar,,,,,,,,,.1875,with estimates,with estimates,-0.14,,,,,,,,,,,,,,,,,,,,,,83063 / 82973,English,5.6524892,.08421053,1776-1800,582.76001,0,,0,4451.9399,0,3379.0701,0,4451.9399,3379.0701,-.2409893
NR043,1,1766,1767,289,196,411,1,07/24/1766,-6104332894208,,,,,,,09/08/1767,-6068822343680,,,,,,,2.620127,110.3,.32179931,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Friendship,,"Davenport, William",William Earle,,91313,,New Calabar,,1766-07-24,,,,,,,.083333,yes,with estimates,-0.158567774936061,,7,24jul1766,,,,,,,,,,,1766,,,,,,1766,1767,91313,English,5.6664267,.32179931,1751-1775,0,0,24.75,0,391,0,353.75,0,391,353.75,-.09526854
NR044,2,1766,1767,127,111,497,1,09/16/1766,-6099667255296,,,,,,,01/26/1768,-6056726495232,,,,,,,.69665384,182.3,.12598425,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,William,,"Davenport, William",William Davenport,,91214,,Cameroons,,1766-09-16,,,,,,,.083333,yes,yes,0.143589743589744,,9,16sep1766,,,,,,,,,,,1766,,,,,,1766,1767,91214,English,4.8441873,.12598425,1751-1775,28,0,,0,195,0,223,0,195,223,.14358975
NR045,2,1767,1768,311,254,422,1,04/01/1767,-6082646245376,,,,,,,05/27/1768,-6046185684992,,,,,,,1.6105645,193.1,.18327974,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Union [New],,"Davenport, William",William Davenport,,91354,,Cameroons,,1767-04-01,,,,,,,.166667,yes,yes,0.119825708061002,,4,01apr1767,,,,,,,,,,,1767,,,,,,1767,1768,91354,English,5.7397928,.18327974,1751-1775,52,0,,0,918,0,1028,0,918,1028,.11982571
NR046,2,1767,1768,175,133,410,1,07/13/1767,-6073746980864,,,,,,,08/26/1768,-6038323462144,,,,,,,1.3639907,128.3,.23999999,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Henry,,"Davenport, William",Alexander Nottingham,,91082,,Cameroons,,1767-07-13,,,,,,,.125,yes,yes,-0.283018867924528,,7,13jul1767,,,,,,,,,,,1767,,,,,,1767,1768,91082,English,5.1647859,.23999999,1751-1775,14,0,,0,265,0,190,0,265,190,-.28301886
NR047,2,1767,1768,234,200,490,1,10/09/1767,-6066143756288,,,,,,,02/10/1769,-6023808024576,,,,,,,1.2835984,182.3,.14529915,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91408,,Cameroons,,1767-10-09,,,,,,,.125,yes,yes,0.35625,,10,09oct1767,,,,,,,,,,,1767,,,,,,1767,1768,91408,English,5.4553213,.14529915,1751-1775,29,0,,0,480,0,651,0,480,651,.35624999
NR048,2,1768,1769,326,266,504,1,03/25/1768,-6051628843008,,,,,,,08/11/1769,-6008083054592,,,,,,,1.197209,272.3,.18404908,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Plumper [New],,"Davenport, William",John White,,91428,,Benin,,1768-03-25,,,,,,,.125,yes,yes,0.26302729528536,,3,25mar1768,,,,,,,,,,,1768,,,,,,1768,1769,91428,English,5.7868972,.18404908,1751-1775,77,0,,0,806,12,1006,0,794,1006,.26700252
NR049,1,1768,1769,143,127,373,1,05/18/1768,-6046963204096,,,,,,,05/26/1769,-6014735745024,,,,,,,.78442127,182.3,.11188811,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,William,,"Davenport, William",William Davenport,,91215,,Cameroons,,1768-05-18,,,,,,,.25,yes,with estimates,0.483304042179262,,5,18may1768,,,,,,,,,,,1768,,,,,,1768,1769,91215,English,4.9628448,.11188811,1751-1775,0,0,62,0,569,3,903,0,566,903,.59540635
NR050,2,1768,1769,248,202,543,1,08/15/1768,-6039273472000,,,,,,,02/09/1770,-5992358608896,,,,,,,1.2843087,193.1,.18548387,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Union,,"Davenport, William",William Davenport,,91355,,Cameroons,,1768-08-15,,,,,,,.25,yes,yes,0.0650773195876289,,8,15aug1768,,,,,,,,,,,1768,,,,,,1768,1769,91355,English,5.5134287,.18548387,1751-1775,68,0,,0,1552,3,1338,0,1549,1338,-.13621691
NR051,1,1769,1769,116,103,,1,03/21/1769,-6020438425600,,,,,,,,,,,,,,,.90413094,128.3,.11206897,Original goal thwarted after disembarking enslaved people,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Henry,,"Davenport, William",Alexander Nottingham,,91083,,Cameroons,,1769-03-21,,,,,,,.125,with estimates,yes,-0.0086455331412103,,3,21mar1769,,,,,,,,,,,1769,,,,,,1769,1770,91083,English,4.7535901,.11206897,1751-1775,38.200001,0,,0,385.20001,0,344,0,385.20001,344,-.10695745
NR052,1,1769,1770,164,140,387,1,06/14/1769,-6013094199296,,,,,,,07/06/1770,-5979657732096,,,,,,,.899616,182.3,.14634146,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91409,,Cameroons,,1769-04-16,,,,,,,.125,with estimates,yes,-0.0018181818181818,,4,16apr1769,,,,,,,,,,,1769,,,,,,1769,1770,91409,English,5.0998664,.14634146,1751-1775,60.5,0,,0,610.5,0,549,0,610.5,549,-.1007371
NR053,2,1769,1770,110,110,,1,10/01/1769,-6003676938240,,,,,,,,,,,,,,,.60340101,182.3,0,Original goal thwarted after disembarking enslaved people,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,William,,"Davenport, William",William Davenport,,91585,,Cameroons,,1769-10-01,,,,,,,.25,yes,yes,0.190893169877408,,10,01oct1769,,,,,,,,,,,1769,,,,,,1769,1770,91585,English,4.7004805,0,1751-1775,36,0,,0,571,0,680,0,571,680,.19089317
NR054,2,1769,1770,338,295,425,1,10/15/1769,-6002467405824,,,,,,,12/14/1770,-5965747322880,,,,,,,1.2412781,272.3,.12721893,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Plumper,,"Davenport, William",John White,,91429,,Benin,,1769-10-15,,,,,,,.125,yes,yes,-0.0122189638318671,,10,15oct1769,,,,,,,,,,,1769,,,,,,1769,1770,91429,English,5.8230457,.12721893,1751-1775,0,0,,87,936,0,1010.5,87,936,923.5,-.013354701
NR055,1,1770,1770,245,210,227,1,05/08/1770,-5984755384320,,,,,,,12/21/1770,-5965142294528,,,,,,,1.9095869,128.3,.14285715,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Kildare,,"Davenport, William",Alexander Nottingham,,90958,,Bonny,,1770-05-08,,,,,,,.0625,yes,with estimates,-0.135446685878963,,5,08may1770,,,,,,,,,,,1770,,,,,,1770,1771,90958,English,5.5012584,.14285715,1751-1775,0,0,33,0,385.20001,0,333,0,385.20001,333,-.13551405
NR056,2,1770,1771,365,206,550,1,04/06/1770,-5987519954944,,,,,,,10/08/1771,-5940000063488,,,,,,,1.2975471,281.3,.43561643,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,True Blue,,"Davenport, William",Christopher Hassell,,91643,,Benin,,1770-04-06,,,,,,,.125,yes,yes,-0.205905826017558,,4,06apr1770,,,,,,,,,,,1770,,,,,,1770,1771,91643,English,5.8998976,.43561643,1751-1775,118,0,,0,1253,0,995,0,1253,995,-.20590582
NR057,2,1770,1771,270,220,373,1,05/16/1770,-5984063848448,,,,,,,05/24/1771,-5951836913664,,,,,,,1.3982393,193.1,.18518518,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Union,,"Davenport, William",William Davenport,,91356,,Cameroons,,1770-05-16,,,,,,,.25,yes,yes,0.316151202749141,,5,16may1770,,,,,,,,,,,1770,,,,,,1770,1771,91356,English,5.5984221,.18518518,1751-1775,100,0,,0,1455,7,1908,0,1448,1908,.31767955
NR058,2,1771,1771,348,284,338,1,07/17/1771,-5947171274752,,,,,,,06/19/1772,-5917967908864,,,,,,,1.2780023,272.3,.18390805,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Plumper,,"Davenport, William",Thomas Foxcroft,,91430,,Bonny,,1771-07-17,,,,,,,.125,yes,yes,0.0176348547717842,,7,17jul1771,,,,,,,,,,,1771,,,,,,1771,1772,91430,English,5.8522024,.18390805,1751-1775,41,0,,0,964,0,981,0,964,981,.017634856
NR059,2,1771,1771,352,287,356,1,09/17/1771,-5941814624256,,,,,,,09/07/1772,-5911056220160,,,,,,,2.7435699,128.3,.18465909,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Patty,,"Davenport, William",Edward Chaffers,,91694,,Windward Coast,,1771-09-17,,,,,,,.125,yes,yes,0.13745704467354,,9,17sep1771,,,,,,,,,,,1771,,,,,,1771,1772,91694,English,5.8636312,.18465909,1751-1775,24,0,,0,582,0,662,0,582,662,.13745704
NR060,2,1771,1772,239,205,372,1,05/19/1771,-5952268926976,,,,,,,05/25/1772,-5920127975424,,,,,,,1.3110257,182.3,.14225942,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91410,,Cameroons,,1771-05-19,,,,,,,.125,yes,yes,0.506717850287908,,5,19may1771,,,,,,,,,,,1771,,,,,,1771,1772,91410,English,5.4764633,.14225942,1751-1775,33,0,,0,521,5,780,0,516,780,.51162791
NR061,1,1771,1772,282,250,427,1,09/17/1771,-5941814624256,,,,,,,11/17/1772,-5904921526272,,,,,,,1.9275461,146.3,.11347517,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Fox,,"Davenport, William",William Davenport,,91803,,Cameroons,,1771-09-17,,,,,,,.125,with estimates,with estimates,0.189714285714286,,9,17sep1771,,,,,,,,,,,1771,,,,,,1771,1772,91803,English,5.6419072,.11347517,1751-1775,148.75,0,,0,1023.75,0,1152.5601,0,1023.75,1152.5601,.12582178
NR062,2,1772,1773,135,120,550,1,05/29/1772,-5919782469632,,,,,,,11/30/1773,-5872262578176,,,,,,,1.0522213,128.3,.11111111,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,May,,"Davenport, William",Robert Kennedy,,91864,,Calabar,,,,,,,,,.125,yes,yes,-0.369230769230769,,,,,,,,,,,,,,,,,,,,,,91864,English,4.9052749,.11111111,1751-1775,11,0,,0,585,0,369,0,585,369,-.36923078
NR063,2,1772,1773,275,224,331,1,08/12/1772,-5913302269952,,,,,,,07/09/1773,-5884703932416,,,,,,,1.5085025,182.3,.18545455,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91892,,Cameroons,,,,,,,,,.125,yes,yes,0.803921568627451,,,,,,,,,,,,,,,,,,,,,,91892,English,5.6167712,.18545455,1751-1775,33,0,,0,510,0,920,0,510,920,.80392158
NR064,2,1773,1774,283,231,333,1,05/24/1773,-5888678559744,,,,,,,04/22/1774,-5859907207168,,,,,,,1.0998834,257.3,.18374558,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Favourite,,"Davenport, William",Alexander Nottingham,,91976,,Cameroons,,,,,,,,,.125,yes,yes,0.448800505050505,,,,,,,,,,,,,,,,,,,,,,91976,English,5.6454468,.18374558,1751-1775,22,0,,0,792,0,1147.45,0,792,1147.45,.44880044
NR065,2,1773,1774,282,230,433,1,07/10/1773,-5884617424896,,,,,,,09/16/1774,-5847206330368,,,,,,,1.5469007,182.3,.18439716,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91893,,Cameroons River,,,,,,,,,.125,yes,yes,0.760910815939279,,,,,,,,,,,,,,,,,,,,,,91893,English,5.6419072,.18439716,1751-1775,16,0,,0,527,0,928,0,527,928,.76091081
NR066,2,1773,1774,95,88,,1,08/23/1773,-5880815812608,,,,,,,,,,,,,,,.47428855,200.3,.073684208,,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King George,,"Davenport, William",William Davenport,,92017,,Calabar,,,,,,,,,.25,yes,yes,-0.608623548922056,,,,,,,,,,,,,,,,,,,,,,92017,English,4.5538769,.073684208,1751-1775,72,0,,0,1206,0,472,0,1206,472,-.60862356
NR067,1,1774,1774,223,183,373,1,02/02/1774,-5866732912640,,,,,,,02/10/1775,-5834505453568,,,,,,,1.02153,218.3,.17937219,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Sam,,"Davenport, William",Thomas Staniforth,,91936,,Cameroons,,,,,,,,,.125,with estimates,with estimates,-0.0647733631785114,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91936,English,5.4071717,.17937219,1751-1775,73,0,,0,741,0,724.75,0,741,724.75,-.021929825
NR068,2,1774,1774,148,131,351,1,03/08/1774,-5863795326976,,,,,,,02/22/1775,-5833468936192,,,,,,,1.0116199,146.3,.11486486,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Fox,,"Davenport, William",,,91805,,Cameroons,,,,,,,,,.333333,yes,yes,0.215223097112861,,,,,,,,,,,,,,,,,,,,,,91805,English,4.9972124,.11486486,1751-1775,77,0,,0,1270,0,1543.3334,0,1270,1543.3334,.21522313
NR069,2,1774,1774,243,198,271,1,05/07/1774,-5858611167232,,,,,,,02/02/1775,-5835196989440,,,,,,,1.3329676,182.3,.18518518,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Badger,,"Davenport, William",William Davenport,,91813,,Cameroons,,,,,,,,,.333333,yes,yes,0.058076225045372,,,,,,,,,,,,,,,,,,,,,,91813,English,5.4930615,.18518518,1751-1775,100,0,,0,1653,0,1749,0,1653,1749,.058076225
NR070,2,1774,1774,392,320,268,1,05/25/1774,-5857056129024,,,,,,,02/17/1775,-5833900949504,,,,,,,1.5235134,257.3,.18367347,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Favourite,,"Davenport, William",Alexander Nottingham,,91977,,Cameroons,,,,,,,,,.125,yes,yes,0.588374851720047,,,,,,,,,,,,,,,,,,,,,,91977,English,5.971262,.18367347,1751-1775,37,0,,0,843,0,1339,0,843,1339,.58837485
NR071,1,1774,1775,210,186,460,1,05/29/1774,-5856710623232,,,,,,,09/01/1775,-5816966447104,,,,,,,1.1519474,182.3,.11428571,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Dreadnought,,"Davenport, William",Edward Chaffers,,91838,,Calabar,,,,,,,,,.3125,yes,with estimates,0.342809364548495,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91838,English,5.3471074,.11428571,1751-1775,0,0,112.5,0,1654,0,2409.5,140,1654,2269.5,.37212819
NR072,1,1774,1775,229,187,379,1,11/24/1774,-5841244651520,,,,,,,12/08/1775,-5808499195904,,,,,,,1.2561711,182.3,.18340611,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91894,,Cameroons,,,,,,,,,.125,yes,with estimates,0.393790849673203,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91894,English,5.433722,.18340611,1751-1775,0,0,90,0,611,0,853,1,611,852,.39443535
NR073,2,1775,1775,238,202,,1,03/29/1775,-5830444843008,,,,,,,,,,,,,,,1.3055403,182.3,.15126051,,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Badger,,"Davenport, William",William Davenport,,91814,,Cameroons,,,,,,,,,.333333,yes,yes,0.186275570949237,,,,,,,,,,,,,,,,,,,,,,91814,English,5.4722705,.15126051,1751-1775,176.8,0,,0,1847.8,0,2192,0,1847.8,2192,.18627554
NR074,1,1775,1776,250,208,,1,,,,,,,,,12/31/1776,-5774889713664,,,,,,,1.145213,218.3,.168,,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Sam,,"Davenport, William",Thomas Staniforth,,91937,,Cameroons,,,,,,,,,.125,with estimates,with estimates,-0.256682073954984,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91937,English,5.521461,.168,1776-1800,168.75,0,,0,1050.95,0,739.75,0,1050.95,739.75,-.29611301
NR075,2,1775,1776,194,178,470,1,04/20/1775,-5828543774720,,,,,,,08/02/1776,-5787936096256,,,,,,,.75398368,257.3,.082474224,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Favourite,,"Davenport, William",Alexander Nottingham,,91978,,Cameroons,,1775-04-20,,,,,,,.125,yes,yes,-0.366879769024541,,4,20apr1775,,,,,,,,,,,1775,,,,,,1775,1776,91978,English,5.267858,.082474224,1776-1800,72.800003,0,,0,969.79999,0,614,0,969.79999,614,-.36687976
NR076,1,1776,1777,264,242,329,1,04/19/1776,-5797007851520,,,,,,,03/14/1777,-5768582529024,,,,,,,1.4481623,182.3,.083333336,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,King of Prussia,,"Davenport, William",Thomas Staniforth,,91895,,Cameroons,,,,,,,,,.125,with estimates,with estimates,-0.0681139755766621,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91895,English,5.5759492,.083333336,1776-1800,90,0,,0,921.25,0,858.5,0,921.25,858.5,-.068113975
NR077,1,1776,1776,140,130,,1,02/15/1776,-5802537517056,,,,,,,,,,,,,,,.7679649,182.3,.071428575,Original goal thwarted after disembarking enslaved people,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Dreadnought,,"Davenport, William",William Davenport,,91839,,Calabar,,,,,,,,,.375,with estimates,yes,-0.138668740708653,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,91839,English,4.9416423,.071428575,1776-1800,349,0,,0,1745.875,0,1367,0,1745.875,1367,-.21701153
NR078,2,1776,1777,421,386,513,1,05/09/1776,-5795279798272,,,,,,,10/04/1777,-5750957015040,,,,,,,1.5460888,272.3,.083135389,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Badger [New],,"Davenport, William",William Davenport,,92536,,Cameroons River,,,,,,,,,.333333,yes,yes,-0.65,,,,,,,,,,,,,,,,,,,,,,92536,English,6.0426331,.083135389,1776-1800,407,0,,0,3956,0,1367,0,3956,1367,-.65444893
NR079,1,1779,1780,322,295,393,1,04/15/1779,-5702745587712,,,,,,,05/12/1780,-5668790599680,,,,,,,1.7663193,182.3,.083850935,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Mars,,"Davenport, William",William Earle,,92461,,Sierra Leone,,,,,,,,,.1,with estimates,with estimates,0.711755233494364,Includes estimates imputed by Nick Radburn,,,,,,,,,,,,,,,,,,,,,92461,English,5.7745514,.083850935,1776-1800,129,0,,0,600,0,1002.38,46,600,956.38,.59396666
NR080,2,1779,1780,402,368,414,1,06/06/1779,-5698252963840,,,,,,,07/24/1780,-5662483415040,,,,,,,1.8415025,218.3,.084577113,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Hyde et al 1953 plus Nick Radburn’s research on the Davenport papers,,Hawke,,"Davenport, William",William Davenport,,92462,,Cameroons River,,,,,,,,,.1,yes,yes,0.850026997840173,,,,,,,,,,,,,,,,,,,,,,92462,English,5.9964519,.084577113,1776-1800,124.8,0,,0,832.12,0,1440.865,0,832.12,1440.865,.73155916
NR081,1,1779,1779,539,474,377,1,07/13/1779,-5695055855616,,,,,,,07/24/1780,-5662483415040,,,,,,,2.4690793,218.3,.12059369,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Ann,,"Davenport, William",,,92465,,Windward Coast,,,,,,,,,.2,with estimates,with estimates,0.178424938474159,,,,,,,,,,,,,,,,,,,,,,92465,English,6.2897158,.12059369,1776-1800,389.07999,0,,0,1945.4,0,1662.1801,0,1945.4,1662.1801,-.14558443
NR082,2,1780,1780,210,195,325,1,05/21/1780,-5668012556288,,,,,,,04/11/1781,-5639932739584,,,,,,,1.1519474,182.3,.071428575,Voyage completed as intended,Voyage,Klas Rönnbäck,Investor,English,Nick Radburn’s research on the Davenport papers,,Preston,,"Davenport, William",William Earle,,83174,,Cameroons,,,,,,,,,.2,yes,yes,0.128295619680299,,,,,,,,,,,,,,,,,,,,,,83174,English,5.3471074,.071428575,1776-1800,166.39999,0,,0,963.40002,0,1087,0,963.40002,1087,.12829559
